x,y,z
4409655.49,5626295.53,492.92
4407979.96,5625724.85,517.89
4409663.57,5626306.5,492.31
4408009.08,5625749.34,520.14
4409668.95,5626306.87,493.09
4408011.93,5625742.87,516.5
4409671.32,5626279.13,477.14
4408016.9,5625748.66,516.95
4409677.6,5626282.38,480.47
4408024.63,5625763.66,524.19
4409675.82,5626275.42,475.46
4408026.53,5625759.71,518.5
4409660.64,5626275.1,476.12
4408032.95,5625763.84,516.96
4409663.54,5626264.09,475.5
4408020.56,5625766.44,524.69
4409667.27,5626261.96,475.48
4408042.81,5625749.04,507.63
4409670.91,5626264.77,475.48
4408033.23,5625772.88,522.34
4409657.52,5626263.14,476.59
4408030.91,5625775.4,525.15
4409670.31,5626260.21,473.75
4408038.75,5625776.88,521.63
4409676.51,5626263.03,475.46
4408035.93,5625778.99,524.68
4409676.71,5626252.26,475.36
4408049.23,5625777.31,517.03
4409671.48,5626250.63,476.18
4408058.37,5625763.99,508.88
4409665.99,5626249.4,476.21
4408060.89,5625761.88,507.06
4409657.37,5626245.86,476.43
4408059.5,5625809.25,524.96
4409664.06,5626259.99,474.2
4408052.46,5625805.1,524.98
4409651.02,5626249.44,474.28
4408057.37,5625804.9,524.79
4409648.97,5626253.02,474.39
4408068.43,5625800.53,516.75
4409647.24,5626259.54,476.95
4408077.93,5625786.8,506.59
4409633.65,5626248.44,474.74
4408070.16,5625824.68,525.05
4409635.67,5626244.76,474.7
4408089.19,5625825.68,515.15
4409625.94,5626250.84,477.37
4408088.36,5625844.94,524.67
4409635.88,5626239.48,476.7
4408109.62,5625848.19,515.08
4409633.15,5626242.71,476.65
4408111.8,5625833,506.76
4409642.14,5626265.64,476.86
4408107.3,5625867.81,524.78
4409621.94,5626258.06,477.27
4408145.14,5625844.53,504.75
4409626.29,5626247.74,476.73
4408159.82,5625834.32,504.19
4409628.94,5626246.07,476.67
4408114.9,5625827.99,505.48
4409630.52,5626244.92,476.65
4408120.36,5625825.74,505.3
4409627.56,5626241.2,476.66
4408133.62,5625812.84,504.34
4409625.34,5626242.32,476.67
4408083.93,5625783.26,506.2
4409622.88,5626244.11,476.63
4408086.78,5625781.17,505.68
4409600.61,5626242.87,477.2
4408049.59,5625745.86,507.19
4409605.61,5626237.37,475.5
4408054.58,5625741.01,506.72
4409605.95,5626232.99,475.39
4408027.51,5625708.89,507.63
4409608.25,5626229.3,476.16
4407988.15,5625681.86,508.91
4409592.25,5626236.79,476.98
4407939.99,5625634.69,510.85
4409596.17,5626232.91,475.65
4407962.05,5625662.64,509.97
4409585.26,5626224.55,475.63
4407915.18,5625608.76,511.63
4409588.84,5626220.58,476.46
4407923.8,5625612.19,511.69
4409583.78,5626227.98,476.82
4407911.35,5625569.14,512.61
4409560.05,5626219.19,477.2
4407892.83,5625541.42,513.66
4409564.05,5626217.19,476.01
4407880.92,5625517.99,514.36
4409584.05,5626226.8,475.81
4407873.98,5625494,514.85
4409539.96,5626206.73,477.61
4407873.03,5625476.71,514.5
4409542.36,5626203.28,476.36
4407886.98,5625476.88,514.49
4409545.5,5626201.72,476.26
4407900.88,5625461.38,514.44
4409550.2,5626198.25,477.32
4407909.15,5625501,514.32
4409526.84,5626192.02,477.39
4407914.88,5625509.36,514.29
4409526.96,5626190.31,476.65
4407925.74,5625500.06,514.15
4409527.1,5626187.33,476.4
4407924.8,5625493.51,514.27
4409531.54,5626183.53,477.12
4407916.07,5625486.55,514.41
4409496.88,5626161.26,476.99
4407918.21,5625477.64,514.37
4409501.4,5626158.68,477.88
4407922.11,5625484.82,514.03
4409501.94,5626235.36,509.41
4407930.51,5625482.41,512.16
4409520.89,5626246.46,509.39
4407928.83,5625507.24,513.43
4409638.99,5626286.27,493.08
4407898.82,5625507.95,514.31
4409616.95,5626276.46,493.09
4407906.01,5625503.05,514.29
4409597.7,5626263.19,493.2
4407890.66,5625490.86,514.29
4409575.58,5626250.67,491.78
4407914.77,5625525.84,513.62
4409549.47,5626234.3,492.64
4407932.63,5625553.78,512.12
4409533.29,5626222.87,492.27
4407942.28,5625598.84,511.64
4409512.61,5626207.69,491.69
4407960.9,5625585.71,510.95
4409652.67,5626351.63,514.47
4407945.45,5625541.82,511.92
4409643.9,5626356.1,515.92
4407935.73,5625529.57,512.35
4409657.44,5626365.64,515.57
4407971.86,5625572.47,510.82
4409667.6,5626368.34,515.92
4407978.94,5625570.24,509.85
4409353.56,5626113.16,497.05
4408005.7,5625605.7,509.56
4409419.43,5626097.37,479.56
4408008.81,5625602.73,508.48
4409439.59,5626112.62,479.03
4408009.19,5625599.33,508.48
4409466.75,5626118.61,479.09
4408015.91,5625597.03,509.72
4409492.64,5626131.71,479.15
4408017.76,5625591.44,510.33
4409511.58,5626147.13,479.31
4408023.15,5625599.74,511.09
4409541.08,5626165.63,477.92
4408027.14,5625611.79,509.88
4409561.16,5626184.14,477.55
4408024.34,5625613.63,508.34
4409597.49,5626202.5,476.71
4408020.57,5625615.52,508.32
4409615.85,5626218.25,476.52
4408013.43,5625616.32,509.54
4409684.34,5626249.55,476.26
4408004.61,5625619.88,509.53
4409675.15,5626247.96,476.41
4407984.2,5625591.9,510.32
4409153.83,5625806.06,523.98
4407990.93,5625590.06,509.24
4409202.74,5625805.68,500.32
4407995.6,5625588.21,509.55
4409214.24,5625804.07,497.39
4407997.65,5625583.31,509.02
4409210.74,5625806.46,497.07
4408003.42,5625580.05,510.26
4409225.18,5625804.22,486.14
4408006.76,5625573.79,510.6
4409232.21,5625803.6,484.93
4408016.05,5625569.1,514.09
4409230.66,5625801.87,484.2
4407998.61,5625552.74,512.48
4409245.28,5625804.1,484.24
4407991.99,5625555.89,510.93
4409244.17,5625801.61,484.9
4407989.83,5625561.25,510.78
4409248.44,5625802.13,484.98
4407983.27,5625562.57,509.74
4409259.75,5625800.73,486.12
4407987.88,5625548.44,510.94
4409267.17,5625799.81,486.1
4407982.02,5625550.8,509.8
4409290.5,5625798.5,485.77
4407988.4,5625546.18,511.71
4409299.91,5625796.91,489.8
4407980.72,5625541.45,510.35
4409314.39,5625791.49,501.44
4407989.07,5625540.47,512.5
4409322.35,5625794.88,501.98
4407978.84,5625527.28,512.79
4409319.4,5625828.42,501.6
4407972.38,5625531.66,510.75
4409328.73,5625829.06,502
4407963.51,5625539.62,511.01
4409336.64,5625825.56,511.27
4407969.91,5625537.73,510.43
4409296.2,5625830.33,484.85
4407954.82,5625520.36,510.94
4407961.03,5625517.27,512.32
4409255.11,5625832.61,484.36
4407964.54,5625514.23,512.92
4409264.24,5625832.63,485.56
4407953.52,5625532.03,510.98
4409270.27,5625831.84,485.4
4407948.48,5625535.37,511.3
4409240.4,5625835.67,483.75
4407976.92,5625550.22,510.55
4409247.6,5625834.29,484.92
4407963.78,5625528.81,511.09
4409243.5,5625843.28,483.41
4407939.83,5625526.86,511.54
4409237.59,5625842.75,484.6
4407947.11,5625525.25,511.04
4409232.94,5625843.98,485.76
4407939.19,5625505.18,511.66
4409216.13,5625848.95,497.34
4407945.19,5625504.62,512.2
4409224.53,5625848.07,493.88
4407953.11,5625501.9,512.47
4409228.19,5625846.33,493.55
4407938.31,5625507.34,511.38
4409279.34,5625875.84,484.63
4407940.76,5625479.75,513.07
4409273.56,5625877.93,484.75
4407935.52,5625482.8,512.09
4409265.55,5625879.27,483.84
4407952.41,5625481.27,518.26
4409264.07,5625881.17,483.7
4407952.64,5625489.47,515.51
4409262.13,5625882.91,482.93
4407923.5,5625452.66,516
4409256.56,5625881.07,483.08
4407923.18,5625454.83,513.2
4409253.42,5625884.08,483.62
4407940.04,5625459.25,519.71
4409249.07,5625884.27,484.31
4407944.49,5625453.7,523.68
4409231.6,5625881.82,492.79
4407939.38,5625444.47,524.37
4409238.32,5625880.72,490.91
4407925.51,5625433,525.26
4409242.91,5625879.19,490.54
4407911.14,5625438.24,515.51
4409288.39,5625916.47,483.88
4407920.54,5625440.11,517.84
4409291.67,5625927.26,483.68
4407913.26,5625441.99,513.68
4409297.57,5625927.03,483.66
4407910.86,5625444.2,513.72
4409301.44,5625924.49,483.57
4407909.24,5625452.01,514.26
4409290,5625930.56,482.31
4407915.32,5625452.5,513.25
4409295.12,5625950.94,482.48
4407920.59,5625448.54,516
4409300.22,5625951.42,481.99
4407917.94,5625457.4,513.24
4409300.26,5625947.62,482.02
4407915.48,5625458.41,515.54
4409306,5625949.11,482.77
4407910.56,5625457.87,514.57
4409309.74,5625946.73,483.29
4407919.25,5625456.35,514.07
4409313.5,5625944.47,483.15
4407999.94,5625548.99,513.57
4409304.09,5625973.32,482.28
4407984.34,5625520.09,518.03
4409309.72,5625971.75,481.66
4407994.86,5625518.05,523.87
4409314.33,5625975.05,481.49
4407986.37,5625510.88,524
4409321.85,5625973.46,482.08
4407992.72,5625527.63,517.22
4409327.42,5625971.7,482.68
4407995.25,5625535.53,516.93
4409330.77,5625968.27,482.53
4407958.15,5625487.57,517.63
4409274.36,5625977.28,483.3
4407964.39,5625497.22,517.65
4409304.87,5625984.79,482.33
4407971.56,5625490.74,523.86
4409301.67,5625991.81,482.24
4407969.28,5625485.19,523.93
4409301.53,5625996.7,481.63
4407957.86,5625475.39,523.72
4409298.05,5626001.6,481.68
4408005.3,5625544.55,517.01
4409300.64,5626007.47,483.04
4408016.1,5625536.23,524.15
4409300.57,5626014.49,483
4408019.56,5625566.04,516.99
4409256.89,5626001.89,483.27
4408032.15,5625559.55,524.25
4409258.52,5626000.27,482.19
4408042.8,5625574.11,524.63
4409269.49,5626001.92,482.93
4408032.11,5625582.19,518.39
4409266.45,5625999.32,482.02
4408036.14,5625602.79,512.65
4409257.37,5625996.77,482.37
4408036.72,5625598.66,512.63
4409251.91,5625995.77,483.54
4408051.99,5625592.88,523.02
4409262.67,5625997.13,482.14
4408055.34,5625589.57,524.99
4409263.48,5625994.9,483.29
4408050.35,5625623.92,512.74
4409298.71,5626031.67,483.29
4408063.46,5625615.16,520.16
4409336.48,5626031.27,482.95
4408072.05,5625608.53,524.76
4409320.39,5626007.8,482.76
4408073.44,5625629.92,518.15
4409322.05,5626000.11,480.95
4408069.98,5625632.3,517.46
4409345.57,5626019.74,481.79
4408058.8,5625638.41,512.49
4409316.87,5625992.46,482.32
4408053.54,5625646.17,508.94
4409325.89,5625995.51,480.87
4408068.11,5625653.62,515.75
4409327.46,5626001.46,482.11
4408077.01,5625646.18,517.53
4409329.28,5626004.09,482.1
4408081.95,5625638.36,518.21
4409332.64,5625996.91,480.79
4408090.02,5625646.14,520.52
4409338.54,5625997.04,482.11
4408090.55,5625651.44,519.4
4409338.27,5625995.18,482.12
4408086.91,5625656.29,516.57
4409343.93,5625990.25,482.16
4408085.49,5625665.43,513.87
4409329.75,5625999.73,480.61
4408078.4,5625661.61,514.41
4409333.16,5626003.08,482.1
4408083.74,5625668.98,512.79
4409352.93,5626017.75,480.35
4408094.85,5625684.21,508.89
4409354.54,5626016.51,481.82
4408088.73,5625667.37,513.91
4409352.19,5626012.34,481.83
4408092.51,5625657,520.35
4409361.57,5626016.26,480.26
4408111.98,5625662.49,524.52
4409358.21,5626011.65,481.76
4408055.68,5625677.54,508.02
4409360.03,5626012.91,481.73
4408062.64,5625676.37,506.71
4409353.37,5626010.23,481.86
4408061.14,5625673.68,506.73
4409352.64,5626004.38,482.02
4408067.76,5625671.34,507.61
4409358.09,5626004.44,481.97
4408074.54,5625672.26,508.52
4409362.6,5626002.64,481.94
4408077.08,5625679.83,507.64
4409342.07,5626011.94,482.09
4408067.75,5625664.4,508.24
4409377.78,5626019.97,481.28
4408038.98,5625651.23,508.84
4409381.01,5626013.02,481.63
4408045.52,5625648.94,507.21
4409387,5626002.41,482.81
4408044.08,5625647.14,507.15
4409367.56,5625988.01,482.64
4408049.35,5625645.18,508.26
4409355.35,5625975.07,482.7
4408102.71,5625655.67,524.87
4409347.49,5625986.48,482.08
4408108.99,5625647.72,524.94
4409339.04,5625962.38,482.48
4408099.48,5625642.38,523.91
4409327.45,5625935.37,483.73
4407956.05,5625620.1,510.47
4409318.1,5625910.03,483.78
4407977.82,5625647.53,509.53
4409303.88,5625872,484.07
4407987.01,5625637.22,509.63
4409323.66,5625865.18,501.38
4408007.86,5625663.93,508.96
4409332.24,5625864.37,501.98
4408045.57,5625691.66,507.79
4409362.09,5625858.8,524.98
4408073.09,5625727.19,506.89
4409366.25,5625874.06,526.27
4409353.13,5625887.77,514.95
4408084.96,5625716.44,506.85
4409371.19,5625891.81,525.84
4408092.6,5625714.35,505.65
4409378.63,5625905.88,524.44
4408090.03,5625711.11,505.65
4409392.84,5625917.59,524.06
4408096.47,5625710.37,506.33
4409373.34,5625922.8,515.1
4408086.8,5625689.79,507.61
4409362.6,5625907.17,515.03
4408024.87,5625648.25,508.73
4409405.87,5625916.85,523.92
4408113.85,5625757.76,505.51
4409420.75,5625917.46,523.31
4408121.44,5625755.92,504.9
4409409.68,5625942.07,511.22
4408118.56,5625752.15,504.88
4409395.69,5625937.76,513.97
4408124.59,5625750.13,505.58
4409389.93,5625933.69,515.15
4408132.63,5625745.13,505.88
4409398.28,5625960.28,502.14
4408148.54,5625786.79,504.52
4409415.89,5625946.93,512.49
4408155.56,5625784.9,504.03
4409364.99,5625951.82,497.37
4408153.1,5625780.85,504
4409383.72,5625964.72,497.45
4408159.16,5625779.62,504.62
4409375.63,5625955.13,501.38
4408175.59,5625780.71,504.33
4409380.73,5625948.95,502.21
4408165.3,5625819.56,503.6
4409355.5,5625939.45,501.26
4408171.91,5625817.68,503.07
4409362.74,5625936.45,501.86
4408168.78,5625812.24,503.19
4409347.25,5625934.79,496.77
4408174.93,5625811.96,503.71
4409349.75,5625919.42,501.87
4408193.36,5625810.86,503.21
4409341.74,5625921.07,501.43
4408104.12,5625766.8,505.76
4409332.28,5625898.87,501.5
4408211.56,5625800.42,506.15
4409339.39,5625896.91,501.89
4408224.23,5625803.84,507.51
4409262.74,5625928.94,484.08
4408191.99,5625791.08,503.73
4409276.1,5625951.56,483.56
4408200.96,5625788.3,505.84
4409259.3,5625959.81,484.25
4408190.17,5625761.59,505.39
4409259.14,5625984.03,483.98
4408175.32,5625751.5,505.79
4409396.77,5626028.19,481.23
4408180.16,5625743.16,510.06
4409400.63,5626009.59,481.67
4408169.44,5625730.94,513.51
4409422.29,5626010.62,480.58
4408187.06,5625731.17,517.02
4409401.93,5625977.59,495.7
4408156.98,5625725.59,513.57
4409398.29,5625966.26,501.41
4408152.48,5625741.59,507.14
4409399.95,5625965.05,501.86
4408141.95,5625739.6,506.77
4409425.33,5625958.13,513.93
4408137.15,5625732,507.15
4409442.62,5625947.34,524.8
4408124.64,5625722.38,507.08
4409431.44,5625928.15,524.18
4408134.86,5625707.86,515.66
4409438.02,5625935.69,524.74
4408141.05,5625723.03,511.03
4409452.08,5625968.32,513.67
4408148.11,5625724.51,511.21
4409466.88,5625970.91,513.97
4408142.7,5625720.45,517.03
4409468.49,5625951.95,524.81
4408149.37,5625711.26,519.62
4409490.48,5625983.67,510.11
4408129.97,5625702.42,516.46
4409494.62,5625962.91,524.52
4408122.7,5625703.24,510.71
4409515.44,5625973.6,524.24
4408118.93,5625706.42,507.68
4409528.9,5625994.68,513.63
4408104.16,5625704.12,508.15
4409540.22,5625998.56,512.64
4408108.4,5625700.67,510.61
4409537.83,5625982.86,524.35
4408107.79,5625694.34,515.95
4409555.69,5626004.06,513.67
4408114.29,5625694.9,519.43
4409560.43,5625988.87,524.92
4408121.94,5625696.57,528.49
4409576.13,5625998.4,524.39
4408124.04,5625694.67,525.35
4409580.55,5626015,514.56
4408124.93,5625690.71,524.98
4409595.43,5626006.79,524.24
4408116.67,5625685.81,522.51
4409602.66,5626027.38,514.07
4408124.99,5625686.86,525.06
4409628.81,5626038.24,515.2
4408139.13,5625693.58,524.96
4409620.38,5626018.23,524.76
4408111.66,5625690.21,516.83
4409644.93,5626046.02,516.93
4408107.28,5625688.8,513.46
4409648.48,5626032.46,524.27
4408100.6,5625693.1,509.25
4409616.1,5626094.93,479.51
4408120.84,5625675.58,524.67
4409623.9,5626073.67,492.47
4408164.48,5625767.23,505.15
4409602.16,5626059.03,493.91
4408223.26,5625773.29,511.95
4409584.93,5626074.73,480.58
4408236.61,5625757.55,517.07
4409579.16,5626043.87,494.32
4408225.54,5625751.23,516.94
4409561.96,5626059.74,480.66
4408216.2,5625757.2,511.91
4409561.11,5626036.39,494.45
4408202.54,5625761.89,506.96
4409531.06,5626044.44,480.53
4408191.28,5625716.81,524.19
4409542.96,5626026.41,494.43
4408151.18,5625704.5,524.68
4409511.5,5626036.01,481.01
4408160.37,5625703.29,524.65
4409524.15,5626015.81,496.09
4408166.93,5625707.61,524.21
4409476.59,5626020.55,482.19
4408230.79,5625784.51,511.95
4409488.07,5625999.58,497.83
4408236.99,5625793.11,512.15
4409447.49,5626011.84,482.4
4408255.93,5625778.82,516.88
4409457.59,5625995.81,494.04
4408244.17,5625765.9,516.83
4407860.11,5625595.39,524.59
4409438.46,5625993.33,494.53
4408232.23,5625740.53,523.87
4409429.78,5626007.56,482.99
4408250.44,5625739.72,523.74
4409421.62,5625986.62,495.59
4408263.76,5625747.38,524.55
4409420.35,5626028.99,480.9
4408273.65,5625758.13,524.71
4409436.91,5626031.27,480.62
4409432.8,5626012.29,480.33
4409457.25,5626016.81,481.06
4409457.35,5626040.3,480.46
4409430.54,5626048.95,480.36
4409465.79,5626058,480.06
4409498.71,5626067.75,479.74
4409490.7,5626046.59,479.96
4409467.47,5626039.52,480.63
4409490.46,5626040.87,480.98
4409509.82,5626047,480
4409524.72,5626069.17,479.55
4409515.37,5626090.03,479.61
4409535.41,5626107.47,478.77
4409546.46,5626088.03,479.08
4409562.44,5626122.39,478.21
4409572.7,5626100.99,478.35
4409588.34,5626142.1,477.51
4409568.67,5626164.56,478.16
4409578.13,5626158.16,478.19
4409543.84,5626147.7,478.58
4409551.47,5626140.61,478.5
4409517.42,5626129.48,479.01
4409525.99,5626122.3,478.94
4409496.98,5626115.24,479.39
4409505.83,5626107.81,479.4
4409473.75,5626099.39,479.7
4409482.58,5626092.44,479.72
4409489.12,5626084.82,479.77
4409448.69,5626082.04,480.01
4409456.75,5626073.69,480
4409434.8,5626066.3,480.38
4409436.96,5626059.31,480.35
4409407.48,5626051.78,480.71
4409416.53,5626045.11,480.82
4409410.95,5626040.11,480.79
4409391.06,5626037.31,480.99
4409394.85,5626040.99,480.97
4409357.55,5626036.68,481.85
4409366.35,5626033.85,479.95
4409373.45,5626044.43,479.69
4409372.07,5626050.06,480.87
4409373.22,5626051.56,480.85
4409364.26,5626029.29,480
4409370.71,5626025.81,481.29
4409378.06,5626057.4,480.85
4409378.74,5626059.09,480.86
4409378.99,5626054.83,480.86
4409386.61,5626054.08,480.88
4409390.77,5626050.27,480.88
4409390.98,5626051.9,480.9
4409384.21,5626047.42,480.92
4409378.89,5626045.15,479.57
4409383.68,5626042.05,480.89
4409375.86,5626048.33,480.91
4409378.38,5626051.16,480.92
4409392.27,5626053.17,479.44
4409384.52,5626082.5,482.59
4409389.31,5626087.02,480.28
4409390.81,5626083.35,480.21
4409397.44,5626080.68,478.93
4409395.98,5626072.34,479.12
4409402.26,5626072.55,480.2
4409407.71,5626064.17,480.32
4409379.42,5626068.85,481.17
4409388.46,5626077.86,480.33
4409364.76,5626082.67,481.87
4409379.42,5626090.79,480.84
4409347.08,5626057.43,482.68
4409321.98,5626047.62,483
4409355.38,5626045.99,482.5
4409443.47,5626091.9,479.53
4409427.04,5626082.03,480.13
4409553.95,5626068.41,479
4409560.35,5626064.53,480.35
4409576.75,5626082.28,478.5
4409583.09,5626078.41,480.44
4409607.94,5626103.58,477.65
4409613.79,5626098.99,479.61
4409598.34,5626125.81,477.84
4409356.76,5625822.89,524.38
4409346.47,5625780.74,524.19
4409140.78,5625841.66,523.18
4409149,5625836.05,523.27
4409146.11,5625832.17,523.82
4409154.4,5625835.1,522.75
4409157.15,5625843.85,520.95
4409165.23,5625835.46,518.17
4409177.08,5625853.4,516.43
4409176.31,5625857.98,517.16
4409179.59,5625864.1,515.86
4409185.59,5625859.47,514.52
4409170.74,5625857.73,517.44
4409178.01,5625880.14,511.18
4409189.44,5625872.66,513.89
4409207.63,5625900.88,504.64
4409212.15,5625887.96,504.85
4409223.55,5625897.88,501.79
4409237.74,5625908.31,493.88
4409246.21,5625926.69,489.79
4409247.08,5625924.08,487.49
4409256.15,5625926.11,487.26
4409220.18,5625925.06,497.82
4409198.58,5625939.85,495.22
4409194.45,5625915.63,501.24
4409174.01,5625902.35,504
4409231.76,5625945.43,492.05
4409244.24,5625952.39,487.96
4409248.06,5625954.29,486
4409254.37,5625955.66,485.64
4409242.22,5625964.58,487.92
4409248.3,5625981.85,484.44
4409253.94,5625984.9,483.19
4409246.06,5625994.72,482.77
4409242.48,5625991.37,483.11
4409244.32,5625984.22,484.63
4409232.14,5626003.07,482.21
4409230.43,5625999.09,482.07
4409230.72,5625995.3,482.99
4409225.38,5625988.79,483.24
4409225.15,5625981.16,485.69
4409204.16,5625990,483.67
4409203.21,5625977.27,487.74
4409234.34,5626005.87,483.75
4409201.63,5625962.28,490.78
4409169.98,5625930.65,497.34
4409133.19,5625905.54,502.36
4409135.3,5625867.93,513.82
4409215.52,5625846.34,497.61
4409239.61,5625883.33,490.79
4409244.85,5625882.39,490.36
4409232.33,5625884.05,492.43
4409150.03,5625779.4,523.91
4409140.4,5625734.19,524.6
4409137.44,5625705.61,524.45
4409134.89,5625688.15,524.38
4409141.84,5625668.61,523.9
4409151.52,5625632.53,522.54
4409178.89,5625614.54,512.21
4409186.41,5625615.53,511.36
4409166.65,5625595.85,522.79
4409184.1,5625603.38,512.74
4409182.74,5625584.17,515.25
4409191.35,5625586.53,513.53
4409175.15,5625582.21,522.49
4409188.76,5625584.11,515.49
4409199.15,5625586.38,512.92
4409191.56,5625602.23,512.3
4409201.14,5625604.77,504.14
4409203.06,5625598.2,503.83
4409202.43,5625581.43,509.63
4409197.73,5625579.84,512.79
4409217.46,5625556.7,504.44
4409199.98,5625554.42,514.28
4409191.89,5625553.89,514.83
4409189.45,5625550.34,519.24
4409181.96,5625550,519.6
4409175.28,5625547.17,523.44
4409178.18,5625525.41,522.65
4409186.04,5625524.76,522.68
4409189.05,5625514.97,521.97
4409199.54,5625514.1,516.6
4409203.8,5625516.63,516.11
4409188.2,5625479.05,524.43
4409193.97,5625479.15,518.68
4409202.98,5625479.77,518.23
4409220.82,5625484.05,511.33
4409189.22,5625447.02,524.8
4409193.39,5625445.26,520.65
4409201.26,5625446.77,520.36
4409212.5,5625452.58,515.71
4409228.95,5625593.49,492.08
4409225.48,5625521.86,506.77
4409230.73,5625456.16,509.83
4409219.01,5625441.87,512.83
4409222.36,5625434.52,513.04
4409212.12,5625429.74,514.83
4409200.77,5625427.34,521.66
4409192.37,5625426.17,522.14
4409199.47,5625410.51,522.7
4409209.61,5625412.84,518.42
4409188.06,5625424.88,524.46
4409190.7,5625410.88,524.49
4409194.46,5625408.85,523.09
4409215.47,5625412.63,517.32
4409222.65,5625415.89,514.03
4409195.65,5625387.05,524.08
4409198.24,5625380.93,524.32
4409211.4,5625384.76,519.69
4409218.47,5625386.97,518.67
4409206.19,5625361.81,524.74
4409205.56,5625352.48,524.63
4409222.89,5625355.93,517.05
4409237.46,5625359.63,511.89
4409266.19,5625368.67,501.44
4409289.97,5625375.07,498.12
4409307.91,5625381.45,495.57
4409316.28,5625388.38,492.84
4409321.1,5625390.88,492.54
4409326.13,5625394.84,493.05
4409323.08,5625381,493.39
4409329.33,5625382.88,492.72
4409334.25,5625378.87,492.86
4409340.19,5625380.16,493.51
4409338.47,5625381.9,493.8
4409346.09,5625383.61,494.56
4409352.55,5625385.74,494.54
4409323.54,5625415.64,492.98
4409331.65,5625418.55,493.7
4409337.52,5625420.04,493.7
4409289.7,5625398.92,495.38
4409298.35,5625407.65,491.96
4409301.48,5625409.67,492.67
4409299.35,5625403.65,491.94
4409263.16,5625428.28,498.45
4409274.07,5625432.34,492.63
4409278.78,5625420.64,492.58
4409285.51,5625423.99,491.45
4409289.7,5625439.36,491.18
4409289.24,5625436.76,491.92
4409266.65,5625456.8,497.81
4409275.51,5625452.93,491.76
4409275.51,5625449.49,491.8
4409281.42,5625450.83,491.69
4409279.85,5625455.22,491.57
4409282.43,5625453.17,490.57
4409284.88,5625455.51,490.68
4409290.55,5625454.43,491.43
4409257.86,5625455.08,502.46
4409250.59,5625459.42,506.98
4409255.81,5625487.2,502.13
4409257.22,5625498.85,500.79
4409283.73,5625499.24,489.61
4409278.66,5625496.57,489.39
4409288.22,5625500.85,490.48
4409292.75,5625500,490.65
4409296.78,5625501.93,491.84
4409303.15,5625504.45,491.7
4409264.4,5625526.28,488.86
4409269.43,5625528.21,488.87
4409274.26,5625531.4,489.91
4409277.87,5625532.98,490.39
4409286.12,5625534.41,491.27
4409293.33,5625536.1,491.11
4409284.28,5625567.31,490.45
4409277.67,5625566.33,490.46
4409270.35,5625563.07,489.74
4409263.81,5625562.35,489.52
4409257.17,5625563.45,488.34
4409253.6,5625559.79,488.3
4409245.83,5625558.41,493.97
4409235.16,5625593.9,491.7
4409244.74,5625596.29,487.69
4409250.41,5625597.21,487.58
4409253.7,5625599.3,488.61
4409263.11,5625599.88,488.93
4409271.66,5625601.07,489.92
4409279.87,5625601.95,489.69
4409254.76,5625646.84,488.28
4409235.46,5625624.9,487.15
4409227.8,5625622.19,489.86
4409222.19,5625620.92,490.52
4409219.16,5625638.89,489.99
4409221.26,5625649.27,486.75
4409226.07,5625652.25,486.85
4409231.53,5625652.34,487.63
4409219.58,5625658.8,488.64
4409217.82,5625677.87,487.13
4409217.03,5625679.55,487.61
4409222.15,5625680.36,486.29
4409224.42,5625678.92,486.36
4409229.91,5625679.79,487.5
4409205.06,5625681.61,492.88
4409208.12,5625727.45,486.88
4409219.45,5625726.66,486.14
4409214.9,5625726.98,485.6
4409221.93,5625730.17,485.52
4409227.33,5625728.64,487.16
4409214.28,5625746.56,486.2
4409220.98,5625745.9,485.07
4409232.47,5625752.67,486.58
4409241.69,5625752.5,485.13
4409240.81,5625763.55,484.94
4409234.34,5625762.91,486.54
4409228.21,5625764.68,484.78
4409233.79,5625765.04,484.81
4409221.12,5625765.06,485.97
4409246.01,5625761.61,484.74
4409255.51,5625761.08,486.73
4409264.12,5625761.18,486.77
4409196.81,5625773.51,500.18
4409200.16,5625770.01,499.95
4409189.51,5625758.79,501.36
4409191.81,5625751.97,501.42
4409168.66,5625721.82,508.13
4409181.1,5625703.35,505.16
4409169.1,5625674,507.66
4409179.3,5625676.37,507.32
4409169.35,5625694.16,506.31
4409437.38,5625393.2,526.59
4409430.04,5625389.47,524.58
4409421.88,5625384.44,513.67
4409412.73,5625397.66,512.94
4409390.76,5625379.5,495.19
4409375.32,5625370.63,494.75
4409372.62,5625396.09,494.53
4409379.22,5625397.89,495.36
4409383.03,5625400.24,495.42
4409421.74,5625405.56,524.42
4409428.27,5625409.58,526.49
4409400.19,5625425.05,511.89
4409407.73,5625438.02,524.76
4409413.32,5625443.22,526.15
4409363.25,5625431.72,494.17
4409390.96,5625442.79,511.62
4409397.87,5625459.59,524.54
4409403.96,5625465.06,526.32
4409373.64,5625477.46,509.56
4409380.27,5625469.17,511.83
4409364.28,5625462.52,499.4
4409366.2,5625458.63,499.97
4409359.34,5625457.86,498.8
4409355.21,5625463.91,498.72
4409351.9,5625473.11,499.23
4409360.11,5625477.57,499.54
4409353.89,5625487.38,499.88
4409343.53,5625473.18,492.58
4409347.59,5625462.03,493.04
4409331.82,5625469.21,492.58
4409319.64,5625462.33,492.74
4409313.54,5625459.84,492.86
4409318.28,5625448.63,493.1
4409310.1,5625444.07,492.2
4409303.99,5625454.86,492.08
4409390.59,5625478.59,524.69
